date,title,our_price,competitor_a_price,competitor_b_price,competitor_c_price,avg_competitor_price,rating,in_stock,month,day_of_week,is_weekend,seasonal_demand,demand_score,sales_volume,revenue,optimal_price,price_gap_pct,season,price_vs_rating
2026-04-25,Birdsong,26.23,23.04,27.4,24.34,24.93,2.6,0,4,5,1,1.0,1.0578,55,1442.65,17.45,0.0521,2,10.09
2026-04-26,Birdsong,26.02,22.99,27.42,24.27,24.89,2.6,1,4,6,1,1.0,1.0704,61,1587.22,17.42,0.0454,2,10.01
2026-04-27,Birdsong,25.83,23.04,27.32,24.4,24.92,2.6,1,4,0,0,1.0,0.9449,49,1265.67,17.44,0.0365,2,9.93
2026-04-28,Birdsong,27.16,23.16,27.5,24.43,25.03,2.6,1,4,1,0,1.0,0.8701,46,1249.36,17.52,0.0851,2,10.45
2026-04-29,Birdsong,24.47,23.08,27.49,24.22,24.93,2.6,1,4,2,0,1.0,1.0421,49,1199.03,17.45,-0.0185,2,9.41
2026-04-30,Birdsong,24.15,23.05,27.49,24.18,24.91,2.6,1,4,3,0,1.0,1.0656,53,1279.95,17.43,-0.0305,2,9.29
2026-05-01,Birdsong,23.67,22.96,27.64,23.92,24.84,2.6,1,5,4,0,1.05,1.1546,56,1325.52,17.39,-0.0471,2,9.1
2026-05-02,Birdsong,25.81,22.8,27.57,23.91,24.76,2.6,0,5,5,1,1.05,1.1294,57,1471.17,17.33,0.0424,2,9.93
2026-05-03,Birdsong,23.51,22.74,27.69,23.77,24.73,2.6,1,5,6,1,1.05,1.3335,66,1551.66,17.31,-0.0493,2,9.04
2026-05-04,Birdsong,26.99,23.05,27.64,23.82,24.83,2.6,1,5,0,0,1.05,0.9111,47,1268.53,17.38,0.087,2,10.38
2026-05-05,Birdsong,25.83,22.98,27.63,23.71,24.77,2.6,0,5,1,0,1.05,0.9818,52,1343.16,17.34,0.0428,2,9.93
2026-05-06,Birdsong,24.51,22.7,27.87,23.62,24.73,2.6,1,5,2,0,1.05,1.0756,58,1421.58,17.31,-0.0089,2,9.43
2026-05-07,Birdsong,26.25,22.68,27.7,23.42,24.6,2.6,1,5,3,0,1.05,0.9419,48,1260.0,17.22,0.0671,2,10.1
2026-05-08,Birdsong,25.72,22.63,27.71,23.21,24.51,2.6,1,5,4,0,1.05,0.9708,49,1260.28,17.16,0.0494,2,9.89
2026-05-09,Birdsong,23.98,22.63,27.58,23.2,24.47,2.6,1,5,5,1,1.05,1.2622,64,1534.72,17.13,-0.02,2,9.22
2026-05-10,Birdsong,26.19,22.49,27.35,23.23,24.36,2.6,0,5,6,1,1.05,1.0681,53,1388.07,17.05,0.0751,2,10.07
2026-05-11,Birdsong,26.43,22.6,27.39,23.14,24.38,2.6,0,5,0,0,1.05,0.9149,49,1295.07,17.06,0.0841,2,10.17
2026-05-12,Birdsong,25.48,22.69,27.32,23.12,24.37,2.6,0,5,1,0,1.05,0.9772,48,1223.04,17.06,0.0455,2,9.8
2026-05-13,Birdsong,24.71,22.42,27.33,23.11,24.28,2.6,1,5,2,0,1.05,1.0258,53,1309.63,17.0,0.0177,2,9.5
2026-05-14,Birdsong,25.72,22.38,27.58,23.22,24.39,2.6,1,5,3,0,1.05,0.9622,49,1260.28,17.08,0.0545,2,9.89
2026-05-15,Birdsong,25.52,22.6,27.69,23.14,24.48,2.6,1,5,4,0,1.05,0.9818,50,1276.0,17.13,0.0425,2,9.82
2026-05-16,Birdsong,26.08,22.44,27.75,23.1,24.43,2.6,1,5,5,1,1.05,1.0822,55,1434.4,17.1,0.0675,2,10.03
2026-05-17,Birdsong,23.82,22.51,27.68,23.05,24.42,2.6,1,5,6,1,1.05,1.2725,67,1595.94,17.09,-0.0246,2,9.16
2026-05-18,Birdsong,26.05,22.67,27.93,22.97,24.52,2.6,1,5,0,0,1.05,0.9492,46,1198.3,17.16,0.0624,2,10.02
2026-05-19,Birdsong,25.62,22.63,27.81,22.9,24.45,2.6,1,5,1,0,1.05,0.9727,52,1332.24,17.11,0.0479,2,9.85
2026-05-20,Birdsong,25.92,22.77,27.87,22.87,24.5,2.6,1,5,2,0,1.05,0.9567,49,1270.08,17.15,0.058,2,9.97
2026-05-21,Birdsong,26.83,22.89,27.84,22.89,24.54,2.6,1,5,3,0,1.05,0.9012,43,1153.69,17.18,0.0933,2,10.32
2026-05-22,Birdsong,26.39,22.79,27.8,22.96,24.52,2.6,1,5,4,0,1.05,0.9273,42,1108.38,17.16,0.0763,2,10.15
2026-05-23,Birdsong,24.09,22.75,27.92,22.9,24.52,2.6,0,5,5,1,1.05,1.2569,58,1397.22,17.17,-0.0175,2,9.27
2026-05-24,Birdsong,23.52,22.74,27.82,22.87,24.48,2.6,1,5,6,1,1.05,1.3078,62,1458.24,17.13,-0.0392,2,9.05
2026-05-25,Birdsong,24.03,22.88,27.83,22.95,24.55,2.6,1,5,0,0,1.05,1.1003,54,1297.62,17.19,-0.0212,2,9.24
2026-05-26,Birdsong,26.91,22.97,28.0,23.07,24.68,2.6,1,5,1,0,1.05,0.9058,49,1318.59,17.28,0.0904,2,10.35
2026-05-27,Birdsong,25.95,22.89,27.97,23.17,24.68,2.6,1,5,2,0,1.05,0.9667,47,1219.65,17.27,0.0515,2,9.98
2026-05-28,Birdsong,24.93,22.9,27.89,23.09,24.63,2.6,1,5,3,0,1.05,1.0354,51,1271.43,17.24,0.0122,2,9.59
2026-05-29,Birdsong,27.06,23.0,27.83,23.27,24.7,2.6,1,5,4,0,1.05,0.898,44,1190.64,17.29,0.0955,2,10.41
2026-05-30,Birdsong,25.06,22.89,27.76,23.48,24.71,2.6,1,5,5,1,1.05,1.1865,56,1403.36,17.29,0.0142,2,9.64
2026-05-31,Birdsong,26.67,22.69,27.68,23.4,24.59,2.6,1,5,6,1,1.05,1.0518,45,1200.15,17.21,0.0846,2,10.26
2026-06-01,Birdsong,26.85,22.81,27.91,23.18,24.63,2.6,1,6,0,0,0.95,0.8199,38,1020.3,17.24,0.0901,3,10.33
2026-06-02,Birdsong,23.96,22.67,28.14,23.19,24.67,2.6,1,6,1,0,0.95,1.0089,55,1317.8,17.27,-0.0288,3,9.22
2026-06-03,Birdsong,26.23,22.71,28.04,23.03,24.59,2.6,1,6,2,0,0.95,0.8527,49,1285.27,17.21,0.0667,3,10.09
2026-06-04,Birdsong,25.88,22.74,27.9,23.13,24.59,2.6,0,6,3,0,0.95,0.8735,38,983.44,17.21,0.0525,3,9.95
2026-06-05,Birdsong,24.61,22.97,28.17,23.08,24.74,2.6,1,6,4,0,0.95,0.9665,43,1058.23,17.32,-0.0053,3,9.47
2026-06-06,Birdsong,26.9,22.98,28.28,23.18,24.82,2.6,1,6,5,1,0.95,0.9524,49,1318.1,17.37,0.0838,3,10.35
2026-06-07,Birdsong,27.23,23.05,28.2,23.24,24.83,2.6,1,6,6,1,0.95,0.9327,46,1252.58,17.38,0.0967,3,10.47
2026-06-08,Birdsong,24.33,22.87,28.05,23.21,24.71,2.6,1,6,0,0,0.95,0.9846,48,1167.84,17.3,-0.0154,3,9.36
2026-06-09,Birdsong,24.56,23.02,28.07,23.33,24.81,2.6,1,6,1,0,0.95,0.9749,47,1154.32,17.36,-0.0101,3,9.45
2026-06-10,Birdsong,26.26,23.1,28.24,23.31,24.88,2.6,1,6,2,0,0.95,0.8692,38,997.88,17.42,0.0555,3,10.1
2026-06-11,Birdsong,23.77,22.83,28.5,23.38,24.9,2.6,0,6,3,0,0.95,1.0412,48,1140.96,17.43,-0.0454,3,9.14
2026-06-12,Birdsong,26.36,22.7,28.35,23.29,24.78,2.6,1,6,4,0,0.95,0.8568,44,1159.84,17.35,0.0638,3,10.14
2026-06-13,Birdsong,25.21,22.82,28.35,23.41,24.86,2.6,1,6,5,1,0.95,1.0739,48,1210.08,17.4,0.0141,3,9.7
2026-06-14,Birdsong,25.49,22.73,28.26,23.3,24.76,2.6,1,6,6,1,0.95,1.0453,54,1376.46,17.33,0.0295,3,9.8
2026-06-15,Birdsong,24.2,22.53,28.08,23.2,24.61,2.6,0,6,0,0,0.95,0.9867,48,1161.6,17.22,-0.0167,3,9.31
2026-06-16,Birdsong,26.58,22.61,28.21,23.2,24.68,2.6,1,6,1,0,0.95,0.8377,42,1116.36,17.27,0.077,3,10.22
2026-06-17,Birdsong,25.52,22.59,28.14,23.31,24.68,2.6,1,6,2,0,0.95,0.9015,48,1224.96,17.28,0.034,3,9.82
2026-06-18,Birdsong,25.09,22.64,28.07,23.43,24.71,2.6,1,6,3,0,0.95,0.9318,54,1354.86,17.3,0.0154,3,9.65
2026-06-19,Birdsong,26.36,22.72,28.11,23.42,24.75,2.6,1,6,4,0,0.95,0.8548,43,1133.48,17.32,0.0651,3,10.14
2026-06-20,Birdsong,24.18,22.85,28.15,23.37,24.79,2.6,1,6,5,1,0.95,1.1517,53,1281.54,17.35,-0.0246,3,9.3
2026-06-21,Birdsong,26.92,22.79,28.29,23.4,24.82,2.6,0,6,6,1,0.95,0.9518,47,1265.24,17.38,0.0846,3,10.35
2026-06-22,Birdsong,25.36,22.68,28.53,23.41,24.87,2.6,1,6,0,0,0.95,0.9248,50,1268.0,17.41,0.0197,3,9.75
2026-06-23,Birdsong,26.55,22.72,28.54,23.28,24.85,2.6,1,6,1,0,0.95,0.8499,44,1168.2,17.39,0.0684,3,10.21
2026-06-24,Birdsong,26.78,22.69,28.52,23.52,24.91,2.6,1,6,2,0,0.95,0.8405,43,1151.54,17.44,0.0751,3,10.3
2026-06-25,Birdsong,24.32,22.61,28.48,23.6,24.9,2.6,1,6,3,0,0.95,0.9989,50,1216.0,17.43,-0.0233,3,9.35
2026-06-26,Birdsong,27.09,22.76,28.59,23.54,24.96,2.6,1,6,4,0,0.95,0.8265,42,1137.78,17.47,0.0853,3,10.42
2026-06-27,Birdsong,24.66,22.58,28.3,23.54,24.81,2.6,1,6,5,1,0.95,1.1132,52,1282.32,17.37,-0.006,3,9.48
2026-06-28,Birdsong,24.78,22.6,28.49,23.59,24.89,2.6,1,6,6,1,0.95,1.1103,56,1387.68,17.42,-0.0044,3,9.53
2026-06-29,Birdsong,25.34,22.53,28.29,23.6,24.81,2.6,1,6,0,0,0.95,0.9217,49,1241.66,17.37,0.0214,3,9.75
2026-06-30,Birdsong,24.47,22.73,27.99,23.61,24.78,2.6,1,6,1,0,0.95,0.9794,52,1272.44,17.34,-0.0125,3,9.41
2026-07-01,Birdsong,24.13,22.63,27.97,23.57,24.72,2.6,1,7,2,0,0.88,0.9265,47,1134.11,17.3,-0.0239,3,9.28
2026-07-02,Birdsong,25.57,22.61,28.04,23.54,24.73,2.6,1,7,3,0,0.88,0.8354,44,1125.08,17.31,0.034,3,9.83
2026-07-03,Birdsong,24.29,22.5,27.86,23.43,24.59,2.6,0,7,4,0,0.88,0.9072,41,995.89,17.22,-0.0122,3,9.34
2026-07-04,Birdsong,24.48,22.53,27.97,23.39,24.63,2.6,1,7,5,1,0.88,1.0313,54,1321.92,17.24,-0.0061,3,9.42
2026-07-05,Birdsong,25.9,22.55,27.75,23.33,24.54,2.6,0,7,6,1,0.88,0.9258,44,1139.6,17.18,0.0554,3,9.96
2026-07-06,Birdsong,24.5,22.29,27.67,23.31,24.42,2.6,0,7,0,0,0.88,0.8819,40,980.0,17.09,0.0033,3,9.42
2026-07-07,Birdsong,25.57,22.4,27.57,23.26,24.41,2.6,1,7,1,0,0.88,0.8161,36,920.52,17.09,0.0475,3,9.83
2026-07-08,Birdsong,23.41,22.55,27.64,23.24,24.48,2.6,1,7,2,0,0.88,0.9612,49,1147.09,17.13,-0.0437,3,9.0
2026-07-09,Birdsong,25.97,22.48,27.86,23.4,24.58,2.6,1,7,3,0,0.88,0.8034,37,960.89,17.21,0.0566,3,9.99
2026-07-10,Birdsong,26.24,22.45,27.87,23.19,24.5,2.6,1,7,4,0,0.88,0.784,43,1128.32,17.15,0.071,3,10.09
2026-07-11,Birdsong,25.09,22.37,27.75,23.22,24.45,2.6,1,7,5,1,0.88,0.9738,50,1254.5,17.12,0.0262,3,9.65
2026-07-12,Birdsong,24.23,22.49,27.6,23.25,24.45,2.6,1,7,6,1,0.88,1.0366,51,1235.73,17.11,-0.009,3,9.32
2026-07-13,Birdsong,26.15,22.6,27.79,23.3,24.56,2.6,1,7,0,0,0.88,0.7926,38,993.7,17.2,0.0647,3,10.06
2026-07-14,Birdsong,23.58,22.75,27.75,23.36,24.62,2.6,1,7,1,0,0.88,0.9587,44,1037.52,17.23,-0.0422,3,9.07
2026-07-15,Birdsong,24.4,22.93,27.79,23.29,24.67,2.6,1,7,2,0,0.88,0.9047,48,1171.2,17.27,-0.0109,3,9.38
2026-07-16,Birdsong,26.38,22.76,28.01,23.4,24.73,2.6,1,7,3,0,0.88,0.7895,35,923.3,17.31,0.0667,3,10.15
2026-07-17,Birdsong,24.42,22.78,28.16,23.46,24.8,2.6,1,7,4,0,0.88,0.9121,44,1074.48,17.36,-0.0153,3,9.39
2026-07-18,Birdsong,24.39,22.79,28.06,23.34,24.73,2.6,1,7,5,1,0.88,1.0457,54,1317.06,17.31,-0.0137,3,9.38
2026-07-19,Birdsong,26.35,22.81,28.23,23.24,24.76,2.6,0,7,6,1,0.88,0.9122,46,1212.1,17.33,0.0642,3,10.13
2026-07-20,Birdsong,25.28,22.85,28.14,23.25,24.75,2.6,0,7,0,0,0.88,0.8537,35,884.8,17.32,0.0214,3,9.72
2026-07-21,Birdsong,26.97,22.81,28.11,23.35,24.75,2.6,1,7,1,0,0.88,0.7602,39,1051.83,17.33,0.0897,3,10.37
2026-07-22,Birdsong,27.14,22.87,28.15,23.37,24.8,2.6,1,7,2,0,0.88,0.754,40,1085.6,17.36,0.0944,3,10.44
2026-07-23,Birdsong,25.93,22.8,28.15,23.28,24.74,2.6,1,7,3,0,0.88,0.8154,46,1192.78,17.32,0.0481,3,9.97
2026-07-24,Birdsong,26.81,22.72,28.09,23.13,24.65,2.6,1,7,4,0,0.88,0.7624,37,991.97,17.25,0.0876,3,10.31
2026-07-25,Birdsong,25.35,22.73,28.15,23.24,24.71,2.6,1,7,5,1,0.88,0.9741,47,1191.45,17.3,0.0259,3,9.75
2026-07-26,Birdsong,26.96,22.69,28.43,23.24,24.79,2.6,1,7,6,1,0.88,0.8769,42,1132.32,17.35,0.0875,3,10.37
2026-07-27,Birdsong,26.98,22.52,28.36,23.1,24.66,2.6,1,7,0,0,0.88,0.7547,41,1106.18,17.26,0.0941,3,10.38
2026-07-28,Birdsong,27.01,22.6,28.58,23.1,24.76,2.6,1,7,1,0,0.88,0.7586,39,1053.39,17.33,0.0909,3,10.39
2026-07-29,Birdsong,25.68,22.69,28.84,23.03,24.85,2.6,1,7,2,0,0.88,0.8363,38,975.84,17.4,0.0334,3,9.88
2026-07-30,Birdsong,26.11,22.82,28.76,22.78,24.79,2.6,1,7,3,0,0.88,0.8078,42,1096.62,17.35,0.0532,3,10.04
2026-07-31,Birdsong,25.07,22.84,28.69,22.9,24.81,2.6,1,7,4,0,0.88,0.8704,45,1128.15,17.37,0.0105,3,9.64
2026-08-01,Birdsong,24.61,22.9,28.75,22.79,24.81,2.6,1,8,5,1,0.92,1.0824,56,1378.16,17.37,-0.0081,3,9.47
2026-08-02,Birdsong,24.53,22.95,28.61,22.7,24.75,2.6,1,8,6,1,0.92,1.084,54,1324.62,17.33,-0.0089,3,9.43
2026-08-03,Birdsong,27.03,22.82,28.45,22.46,24.58,2.6,1,8,0,0,0.92,0.7814,38,1027.14,17.2,0.0997,3,10.4
2026-08-04,Birdsong,24.15,23.08,28.71,22.35,24.71,2.6,1,8,1,0,0.92,0.9667,43,1038.45,17.3,-0.0227,3,9.29
2026-08-05,Birdsong,26.78,22.94,28.68,22.33,24.65,2.6,0,8,2,0,0.92,0.7988,41,1097.98,17.25,0.0864,3,10.3
2026-08-06,Birdsong,23.76,22.95,28.52,22.18,24.55,2.6,1,8,3,0,0.92,0.9835,51,1211.76,17.18,-0.0322,3,9.14
2026-08-07,Birdsong,26.33,22.73,28.51,22.04,24.43,2.6,1,8,4,0,0.92,0.8103,38,1000.54,17.1,0.0778,3,10.13
2026-08-08,Birdsong,24.68,22.86,28.37,22.05,24.43,2.6,1,8,5,1,0.92,1.0469,52,1283.36,17.1,0.0102,3,9.49
2026-08-09,Birdsong,25.97,22.7,28.45,22.0,24.38,2.6,1,8,6,1,0.92,0.9521,50,1298.5,17.07,0.0652,3,9.99
2026-08-10,Birdsong,26.67,22.74,28.54,22.07,24.45,2.6,1,8,0,0,0.92,0.7933,39,1040.13,17.12,0.0908,3,10.26
2026-08-11,Birdsong,26.53,22.85,28.47,21.92,24.42,2.6,1,8,1,0,0.92,0.7986,39,1034.67,17.09,0.0864,3,10.2
2026-08-12,Birdsong,24.43,22.91,28.68,21.75,24.44,2.6,1,8,2,0,0.92,0.9283,38,928.34,17.11,-0.0004,3,9.4
2026-08-13,Birdsong,24.93,23.12,28.63,21.76,24.5,2.6,1,8,3,0,0.92,0.8989,39,972.27,17.15,0.0176,3,9.59
2026-08-14,Birdsong,24.86,23.13,28.9,21.62,24.55,2.6,1,8,4,0,0.92,0.9065,42,1044.12,17.18,0.0126,3,9.56
2026-08-15,Birdsong,23.64,23.26,28.9,21.56,24.57,2.6,1,8,5,1,0.92,1.1434,55,1300.2,17.2,-0.0379,3,9.09
2026-08-16,Birdsong,24.54,23.11,28.86,21.52,24.5,2.6,1,8,6,1,0.92,1.0632,53,1300.62,17.15,0.0016,3,9.44
2026-08-17,Birdsong,23.75,23.04,28.84,21.75,24.55,2.6,1,8,0,0,0.92,0.9842,46,1092.5,17.18,-0.0326,3,9.13
2026-08-18,Birdsong,25.23,22.92,29.0,21.71,24.54,2.6,1,8,1,0,0.92,0.8824,50,1261.5,17.18,0.0281,3,9.7
2026-08-19,Birdsong,25.96,23.0,29.07,21.65,24.57,2.6,1,8,2,0,0.92,0.8402,39,1012.44,17.2,0.0566,3,9.98
2026-08-20,Birdsong,25.43,22.94,29.0,21.53,24.49,2.6,1,8,3,0,0.92,0.8665,42,1068.06,17.14,0.0384,3,9.78
2026-08-21,Birdsong,23.45,22.91,28.93,21.61,24.48,2.6,1,8,4,0,0.92,1.0023,47,1102.15,17.14,-0.0421,3,9.02
2026-08-22,Birdsong,25.74,22.88,29.14,21.53,24.52,2.6,1,8,5,1,0.92,0.977,45,1158.3,17.16,0.0498,3,9.9
2026-08-23,Birdsong,24.94,22.92,29.17,21.66,24.58,2.6,1,8,6,1,0.92,1.0393,59,1471.46,17.21,0.0146,3,9.59
2026-08-24,Birdsong,25.71,22.89,28.98,21.74,24.54,2.6,1,8,0,0,0.92,0.8526,44,1131.24,17.18,0.0477,3,9.89
2026-08-25,Birdsong,25.36,22.93,29.01,21.75,24.56,2.6,0,8,1,0,0.92,0.8757,47,1191.92,17.2,0.0326,3,9.75
2025-08-26,Black Dust,54.42,52.06,55.3,58.66,55.34,3.6,1,8,1,0,0.92,1.0316,45,2448.9,38.74,-0.0166,3,15.12
2025-08-27,Black Dust,60.61,51.72,55.24,58.9,55.29,3.6,1,8,2,0,0.92,0.8483,41,2485.01,38.7,0.0962,3,16.84
2025-08-28,Black Dust,54.0,52.12,55.36,58.55,55.35,3.6,1,8,3,0,0.92,1.0463,56,3024.0,38.74,-0.0244,3,15.0
2025-08-29,Black Dust,58.11,51.89,55.29,58.49,55.22,3.6,0,8,4,0,0.92,0.9131,40,2324.4,38.65,0.0523,3,16.14
2025-08-30,Black Dust,53.74,52.25,55.18,58.46,55.29,3.6,1,8,5,1,0.92,1.2117,67,3600.58,38.71,-0.028,3,14.93
2025-08-31,Black Dust,59.81,52.53,55.02,58.38,55.31,3.6,1,8,6,1,0.92,0.9999,47,2811.07,38.72,0.0814,3,16.61
2025-09-01,Black Dust,60.28,52.76,54.8,58.38,55.31,3.6,1,9,0,0,1.1,1.0252,48,2893.44,38.72,0.0899,4,16.74
2025-09-02,Black Dust,58.87,52.78,54.75,57.79,55.11,3.6,1,9,1,0,1.1,1.0627,54,3178.98,38.58,0.0682,4,16.35
2025-09-03,Black Dust,56.59,52.93,55.06,57.44,55.15,3.6,1,9,2,0,1.1,1.1424,60,3395.4,38.6,0.0261,4,15.72
2025-09-04,Black Dust,52.7,53.19,55.26,57.52,55.32,3.6,1,9,3,0,1.1,1.3062,62,3267.4,38.73,-0.0474,4,14.64
2025-09-05,Black Dust,56.77,53.36,55.36,57.4,55.37,3.6,1,9,4,0,1.1,1.1443,57,3235.89,38.76,0.0253,4,15.77
2025-09-06,Black Dust,57.83,53.55,55.14,56.98,55.23,3.6,0,9,5,1,1.1,1.2668,58,3354.14,38.66,0.0471,4,16.06
2025-09-07,Black Dust,58.76,53.42,55.28,57.55,55.41,3.6,1,9,6,1,1.1,1.2385,68,3995.68,38.79,0.0605,4,16.32
2025-09-08,Black Dust,56.86,53.51,54.88,57.84,55.41,3.6,1,9,0,0,1.1,1.1424,56,3184.16,38.79,0.0262,4,15.79
2025-09-09,Black Dust,55.3,53.53,55.12,57.77,55.47,3.6,1,9,1,0,1.1,1.2035,63,3483.9,38.83,-0.0031,4,15.36
2025-09-10,Black Dust,57.21,53.96,55.13,57.78,55.62,3.6,1,9,2,0,1.1,1.1377,57,3260.97,38.94,0.0286,4,15.89
2025-09-11,Black Dust,53.66,53.91,54.75,58.25,55.64,3.6,1,9,3,0,1.1,1.2773,66,3541.56,38.95,-0.0356,4,14.91
2025-09-12,Black Dust,53.41,53.63,54.57,58.82,55.67,3.6,0,9,4,0,1.1,1.2897,57,3044.37,38.97,-0.0406,4,14.84
2025-09-13,Black Dust,56.95,54.04,55.03,59.12,56.06,3.6,1,9,5,1,1.1,1.3379,67,3815.65,39.24,0.0159,4,15.82
2025-09-14,Black Dust,58.73,54.04,55.2,59.08,56.11,3.6,1,9,6,1,1.1,1.2677,60,3523.8,39.28,0.0467,4,16.31
2025-09-15,Black Dust,58.1,54.54,55.71,59.08,56.45,3.6,1,9,0,0,1.1,1.1362,53,3079.3,39.51,0.0292,4,16.14
2025-09-16,Black Dust,54.11,55.02,55.29,59.22,56.51,3.6,1,9,1,0,1.1,1.294,66,3571.26,39.56,-0.0425,4,15.03
2025-09-17,Black Dust,61.38,55.58,55.22,59.42,56.74,3.6,1,9,2,0,1.1,1.0389,50,3069.0,39.72,0.0818,4,17.05
2025-09-18,Black Dust,59.72,55.77,55.28,59.16,56.74,3.6,1,9,3,0,1.1,1.0913,53,3165.16,39.71,0.0525,4,16.59
2025-09-19,Black Dust,55.79,55.86,55.4,59.45,56.9,3.6,1,9,4,0,1.1,1.24,60,3347.4,39.83,-0.0195,4,15.5
2025-09-20,Black Dust,56.64,55.81,55.41,59.39,56.87,3.6,1,9,5,1,1.1,1.3864,72,4078.08,39.81,-0.004,4,15.73
2025-09-21,Black Dust,56.57,55.82,55.17,59.97,56.98,3.6,1,9,6,1,1.1,1.3944,68,3846.76,39.89,-0.0072,4,15.71
2025-09-22,Black Dust,57.45,55.67,55.55,60.41,57.21,3.6,1,9,0,0,1.1,1.1878,61,3504.45,40.05,0.0042,4,15.96
2025-09-23,Black Dust,62.21,56.4,55.35,60.84,57.53,3.6,1,9,1,0,1.1,1.0396,48,2986.08,40.27,0.0813,4,17.28
2025-09-24,Black Dust,61.91,56.4,55.06,60.94,57.46,3.6,1,9,2,0,1.1,1.0465,53,3281.23,40.22,0.0774,4,17.2
2025-09-25,Black Dust,56.56,56.35,55.05,61.0,57.47,3.6,1,9,3,0,1.1,1.2317,62,3506.72,40.23,-0.0158,4,15.71
2025-09-26,Black Dust,56.59,56.2,55.1,61.35,57.55,3.6,0,9,4,0,1.1,1.2335,66,3734.94,40.28,-0.0167,4,15.72
2025-09-27,Black Dust,57.54,56.41,54.7,61.48,57.53,3.6,1,9,5,1,1.1,1.3758,68,3912.72,40.27,0.0002,4,15.98
2025-09-28,Black Dust,55.03,56.5,54.46,61.6,57.52,3.6,1,9,6,1,1.1,1.4905,71,3907.13,40.26,-0.0433,4,15.29
2025-09-29,Black Dust,58.32,56.8,54.56,61.48,57.61,3.6,0,9,0,0,1.1,1.1708,63,3674.16,40.33,0.0123,4,16.2
2025-09-30,Black Dust,56.56,55.92,55.22,61.54,57.56,3.6,1,9,1,0,1.1,1.2351,65,3676.4,40.29,-0.0174,4,15.71
2025-10-01,Black Dust,59.04,56.13,55.1,61.16,57.46,3.6,0,10,2,0,1.2,1.2435,66,3896.64,40.22,0.0275,4,16.4
2025-10-02,Black Dust,58.19,55.93,55.44,61.02,57.46,3.6,1,10,3,0,1.2,1.2763,62,3607.78,40.22,0.0127,4,16.16
2025-10-03,Black Dust,62.35,55.49,55.29,61.09,57.29,3.6,0,10,4,0,1.2,1.121,59,3678.65,40.1,0.0883,4,17.32
2025-10-04,Black Dust,57.26,55.91,55.54,61.04,57.5,3.6,1,10,5,1,1.2,1.5126,75,4294.5,40.25,-0.0042,4,15.91
2025-10-05,Black Dust,61.76,56.14,55.71,61.01,57.62,3.6,1,10,6,1,1.2,1.3251,70,4323.2,40.33,0.0719,4,17.16
2025-10-06,Black Dust,55.14,56.13,55.48,60.75,57.45,3.6,1,10,0,0,1.2,1.4057,71,3914.94,40.22,-0.0402,4,15.32
2025-10-07,Black Dust,56.09,55.73,55.34,60.82,57.3,3.6,1,10,1,0,1.2,1.3566,69,3870.21,40.11,-0.0211,4,15.58
2025-10-08,Black Dust,60.48,55.53,55.36,60.94,57.27,3.6,1,10,2,0,1.2,1.1837,58,3507.84,40.09,0.0561,4,16.8
2025-10-09,Black Dust,57.7,55.32,54.9,60.47,56.89,3.6,1,10,3,0,1.2,1.273,59,3404.3,39.83,0.0142,4,16.03
2025-10-10,Black Dust,62.39,55.78,54.52,60.39,56.89,3.6,1,10,4,0,1.2,1.1059,56,3493.84,39.83,0.0967,4,17.33
2025-10-11,Black Dust,57.8,55.73,54.64,60.9,57.09,3.6,1,10,5,1,1.2,1.4683,71,4103.8,39.96,0.0124,4,16.06
2025-10-12,Black Dust,54.72,55.76,54.25,60.76,56.92,3.6,1,10,6,1,1.2,1.612,83,4541.76,39.85,-0.0387,4,15.2
2025-10-13,Black Dust,60.94,55.87,53.82,60.8,56.83,3.6,1,10,0,0,1.2,1.1513,56,3412.64,39.78,0.0723,4,16.93
2025-10-14,Black Dust,55.03,56.13,53.78,61.77,57.23,3.6,1,10,1,0,1.2,1.401,73,4017.19,40.06,-0.0384,4,15.29
2025-10-15,Black Dust,55.39,56.06,53.42,61.85,57.11,3.6,1,10,2,0,1.2,1.3795,68,3766.52,39.98,-0.0301,4,15.39
2025-10-16,Black Dust,57.2,55.91,53.51,62.1,57.17,3.6,1,10,3,0,1.2,1.3044,62,3546.4,40.02,0.0005,4,15.89
2025-10-17,Black Dust,56.77,56.08,53.89,62.04,57.33,3.6,1,10,4,0,1.2,1.3291,63,3576.51,40.13,-0.0098,4,15.77
2025-10-18,Black Dust,60.34,56.0,53.81,62.01,57.27,3.6,1,10,5,1,1.2,1.3668,66,3982.44,40.09,0.0536,4,16.76
2025-10-19,Black Dust,60.54,56.12,53.0,61.82,56.98,3.6,1,10,6,1,1.2,1.3462,66,3995.64,39.89,0.0625,4,16.82
2025-10-20,Black Dust,58.24,56.0,52.85,61.8,56.88,3.6,1,10,0,0,1.2,1.2514,61,3552.64,39.82,0.0239,4,16.18
2025-10-21,Black Dust,60.81,55.88,52.74,61.49,56.7,3.6,1,10,1,0,1.2,1.1511,57,3466.17,39.69,0.0725,4,16.89
2025-10-22,Black Dust,54.34,55.48,52.94,61.73,56.71,3.6,1,10,2,0,1.2,1.4101,71,3858.14,39.7,-0.0418,4,15.09
2025-10-23,Black Dust,59.26,56.08,52.86,61.4,56.78,3.6,1,10,3,0,1.2,1.209,65,3851.9,39.75,0.0437,4,16.46
